0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00
1.000000000000000000e+00,-2.534432860029463622e-02,-2.290737649921343808e-02,3.288887580708779734e-02,-1.825374463835405595e-02,7.595859960935795289e-03
1.000000000000000000e+00,6.230452069638968415e-02,6.717097404009346462e-02,-8.760471864759837579e-02,-3.697084602930382491e-02,-1.977194391331052112e-02
1.000000000000000000e+00,1.390657733557232323e-03,1.088324801936973833e-02,4.941831461360417233e-02,-3.432071630724126132e-02,-9.649843594302090141e-03
1.000000000000000000e+00,3.308722223886012559e-02,-1.253707132982635232e-02,1.384068051077115731e-02,5.926375346516336851e-02,5.066883129386146739e-02
1.000000000000000000e+00,2.798076683449232313e-02,4.048029366344475799e-02,3.726881441424149261e-02,-3.911172053533075454e-02,-9.674905028559194209e-02
1.300000000000000000e+01,-4.529684912953176046e-02,-1.003761155972308786e-03,5.880612875982146187e-02,-4.827056206447550603e-03,-1.119181386536381544e-02
1.300000000000000000e+01,-3.570089578355929022e-02,4.928005809348017657e-02,-3.132440368011558257e-02,-5.991625240862738511e-02,-6.093487681220531582e-02
1.300000000000000000e+01,-5.620018609902242487e-03,-4.735802988910603473e-02,-6.647910454567235346e-03,1.234308275650279618e-02,-5.178534341070620967e-02
1.300000000000000000e+01,1.220016290667209902e-02,-1.402077094000442510e-02,-1.256816613416363720e-02,3.261968646373666902e-02,1.602590130529651935e-02
1.300000000000000000e+01,5.014818338317171033e-03,-4.408469171727080055e-02,4.114981833843003173e-02,-1.662103072830059883e-02,3.389483848004796324e-02
1.000000000000000000e+00,-2.646697543527096533e-02,1.872767290574958721e-02,-1.870858448591265072e-02,3.375068340182932336e-02,3.535008879769710281e-03
1.000000000000000000e+00,-5.252644827260120192e-02,-4.826037750404873344e-02,3.271037667510878766e-02,5.762537829943169265e-02,-1.285214852448797462e-02
1.000000000000000000e+00,-5.974907684207341613e-03,3.692692315735975582e-03,-6.438007835936475787e-04,3.480222444166919393e-02,2.916800155034101477e-02
1.000000000000000000e+00,1.786550702583902112e-02,-4.912903478602951429e-02,4.526394914117136577e-03,9.045122230580651852e-04,-1.450553881294212692e-02
1.000000000000000000e+00,-3.424652226382117470e-02,4.169477342250539099e-03,-1.275258897942878854e-02,8.493205247403519745e-03,-3.964802386591471939e-02
